id,title,parent_id,path,source_id,taxonomy_id,item_id
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071913
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17071928
29524,Literary studies not elsewhere classified,29428,/29239/29428/29524,470599,100,17071928
25612,Creative writing (incl. scriptwriting),25609,/25588/25609/25612,360201,100,17071928
25681,Interactive media,25669,/25588/25669/25681,360504,100,17071928
29017,Entertainment and gaming,29008,/28798/29008/29017,460703,100,17071928
26422,Automation engineering,26416,/26212/26416/26422,400702,100,16961155
26431,Control engineering,26416,/26212/26416/26431,400705,100,16961155
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,11842410
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,11456106
30391,Cognitive and computational psychology not elsewhere classified,30370,/30292/30370/30391,520499,100,11456106
30334,Cognitive neuroscience,30325,/30292/30325/30334,520203,100,11456106
30334,Cognitive neuroscience,30325,/30292/30325/30334,520203,100,10751186
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,10751186
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,10751186
30391,Cognitive and computational psychology not elsewhere classified,30370,/30292/30370/30391,520499,100,10751186
24160,Proteomics and intermolecular interactions (excl. medical proteomics),24133,/24130/24133/24160,310109,100,17080787
25099,Analytical chemistry not elsewhere classified,25069,/25066/25069/25099,340199,100,17080787
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,17069483
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,16961206
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,16961206
26452,"Control engineering, mechatronics and robotics not elsewhere classified",26416,/26212/26416/26452,400799,100,16961206
26422,Automation engineering,26416,/26212/26416/26422,400702,100,16961170
26431,Control engineering,26416,/26212/26416/26431,400705,100,16961170
8,Microbiology,48,,,10,17070539
14,Molecular Biology,48,,,10,17070539
46,Immunology,48,,,10,17070539
931,Information Systems not elsewhere classified,52,,,10,17070539
811,Mathematical Sciences not elsewhere classified,53,,,10,17070539
64,Cancer,48,,,10,17070539
132,Infectious Diseases,48,,,10,17070539
133,Plant Biology,48,,,10,17070539
8,Microbiology,48,,,10,17070536
14,Molecular Biology,48,,,10,17070536
46,Immunology,48,,,10,17070536
931,Information Systems not elsewhere classified,52,,,10,17070536
811,Mathematical Sciences not elsewhere classified,53,,,10,17070536
64,Cancer,48,,,10,17070536
132,Infectious Diseases,48,,,10,17070536
133,Plant Biology,48,,,10,17070536
958,Numerical Computation,52,,,10,16595783
29221,Data structures and algorithms,29206,/28798/29206/29221,461305,100,17068694
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,17068550
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,17068562
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,17068136
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,16832092
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,12412814
24361,Microbial genetics,24349,/24130/24349/24361,310704,100,12412814
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17065217
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,17065142
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,17064368
26482,Electrical engineering not elsewhere classified,26455,/26212/26455/26482,400899,100,17061044
26938,Environmental education and extension,26929,/26863/26929/26938,410403,100,17057852
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,17057852
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,13281266
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,13281266
26947,Natural resource management,26929,/26863/26929/26947,410406,100,13281266
26902,Ecological applications not elsewhere classified,26881,/26863/26881/26902,410299,100,13281266
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,17055452
24868,Toxicology (incl. clinical toxicology),24847,/24457/24847/24868,321407,100,16674298
26425,Autonomous vehicle systems,26416,/26212/26416/26425,400703,100,16910812
26422,Automation engineering,26416,/26212/26416/26422,400702,100,16910812
26431,Control engineering,26416,/26212/26416/26431,400705,100,16910812
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,16910812
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,16910812
26452,"Control engineering, mechatronics and robotics not elsewhere classified",26416,/26212/26416/26452,400799,100,16910812
390,Optical Technology,142,,,10,14485383
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,17049440
25831,"Stratigraphy (incl. biostratigraphy, sequence stratigraphy and basin analysis)",25801,/25717/25801/25831,370510,100,17049440
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,17049428
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,17045852
24244,Animal systematics and taxonomy,24241,/24130/24241/24244,310401,100,17042129
24247,Biogeography and phylogeography,24241,/24130/24241/24247,310402,100,17042129
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17042129
24250,Biological adaptation,24241,/24130/24241/24250,310403,100,17042129
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,17042129
24310,Genomics,24283,/24130/24283/24310,310509,100,17042129
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,17042129
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,17042129
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,17042129
24439,Vertebrate biology,24397,/24130/24397/24439,310914,100,17042129
390,Optical Technology,142,,,10,16437945
21,Biotechnology,48,,,10,16437945
125,Bioinformatics,48,,,10,16437945
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17041346
13055,Computational & Systems Biology,0,,,60,17032406
13052,"Ecology,Evolution & Ethology",0,,,60,17032406
13061,Tumour Biology,0,,,60,17032406
390,Optical Technology,142,,,10,16305270
13635,Civil Engineering,13630,,,85,17000107
24310,Genomics,24283,/24130/24283/24310,310509,100,17030135
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17026331
24508,Infectious diseases,24475,/24457/24475/24508,320211,100,17026331
29869,Applied statistics,29866,/29746/29866/29869,490501,100,17023931
186,Classical and Physical Optics,6,,,10,15138588
25672,Cinema studies,25669,/25588/25669/25672,360501,100,17008273
29482,Literature in Italian,29428,/29239/29428/29482,470518,100,17008273
27289,Digital heritage,27277,/27244/27277/27289,430204,100,17008273
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16958389
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,17009081
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,17005267
26353,Construction engineering,26341,/26212/26341/26353,400504,100,17005267
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,17004985
30310,"Psychological methodology, design and analysis",30295,/30292/30295/30310,520105,100,14852805
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17001139
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17000881
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16622983
24430,Animal structure and function,24397,/24130/24397/24430,310911,100,16998691
29188,Programming languages,29176,/28798/29176/29188,461204,100,13269782
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16989427
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,16797556
24715,Human biophysics,24709,/24457/24709/24715,320802,100,16797556
26452,"Control engineering, mechatronics and robotics not elsewhere classified",26416,/26212/26416/26452,400799,100,16797556
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,16797556
26287,Medical devices,26263,/26212/26263/26287,400308,100,16987909
28885,Image processing,28867,/28798/28867/28885,460306,100,16987909
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,16985023
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16977619
28828,Artificial life and complex adaptive systems,28825,/28798/28825/28828,460201,100,16977619
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16977619
30106,Planetary science (excl. solar system and planetary geology),30085,/30082/30085/30106,510107,100,16822252
30259,Solar system planetary science (excl. planetary geology),30244,/30082/30244/30259,510905,100,16822252
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,16902967
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974196
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974205
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974214
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974226
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974232
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974202
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974199
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974193
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974250
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,16974253
26026,Time-series analysis,26011,/25945/26011/26026,380205,100,16917625
24439,Vertebrate biology,24397,/24130/24397/24439,310914,100,16620385
24508,Infectious diseases,24475,/24457/24475/24508,320211,100,16965559
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,16965559
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16965559
13,Genetics,48,,,10,16965764
16,Physiology,48,,,10,16965764
272,Environmental Sciences not elsewhere classified,33,,,10,16965764
873,Chemical Sciences not elsewhere classified,38,,,10,16965764
734,Biological Sciences not elsewhere classified,48,,,10,16965764
931,Information Systems not elsewhere classified,52,,,10,16965764
811,Mathematical Sciences not elsewhere classified,53,,,10,16965764
64,Cancer,48,,,10,16965764
132,Infectious Diseases,48,,,10,16965764
453,Cognitive Science not elsewhere classified,18,,,10,11869524
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16964740
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16964734
29089,Information systems development methodologies and practice,29074,/28798/29074/29089,460905,100,16964662
29188,Programming languages,29176,/28798/29176/29188,461204,100,16964662
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,16964662
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,16964662
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16964662
28852,Planning and decision making,28825,/28798/28825/28852,460209,100,16964662
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,16964662
911,Biological Physics,6,,,10,14775183
188,"Photonics, Optoelectronics and Optical Communications",6,,,10,14775183
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16958368
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,16958335
29812,Numerical analysis,29806,/29746/29806/29812,490302,100,10732421
