id,public_url,posted_date,doi,title,description,type,categories,funders,count_categories,count_references,count_tags,origin,views,firstOnline,version
12302429,https://figshare.shef.ac.uk/articles/media/Model_of_Sheffield_Castle_as_it_might_have_looked_in_the_late_15th_century/12302429,2020-07-31T11:47:48,10.15131/shef.data.12302429.v1,Model of Sheffield Castle as it might have looked in the late 15th century,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>).</div><div><br></div>This model of Sheffield Castle was created as part of a Virtual Reality  immersive experience. Funded by the AHRC/ESPRC, the project was a collaboration between Archaeology, Architecture, and Computer Science at the University of Sheffield, and local Sheffield creative media company HumanVR.<br>",media,['Archaeology not elsewhere classified'],"[{'item_id': 12302429, 'grant_title': 'AH/R009392/1', 'funder_name': None, 'postDate': '2020-07-31T11:47:48'}]",1,0,4,Comparison Records,587,2020-07-31T11:47:48,1
12341186,https://figshare.shef.ac.uk/articles/media/Flythrough_Sheffield_Castle/12341186,2020-07-31T11:47:32,10.15131/shef.data.12341186.v1,Flythrough Sheffield Castle,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>).</div><div><br></div><div>This video provides a flythrough a model of Sheffield Castle as it might have looked in the late fifteenth century.</div>",media,['Archaeology not elsewhere classified'],"[{'item_id': 12341186, 'grant_title': 'AH/R009392/1', 'funder_name': None, 'postDate': '2020-07-31T11:47:32'}]",1,0,4,Comparison Records,374,2020-07-31T11:47:32,1
12420326,https://figshare.shef.ac.uk/articles/media/Self-Reconfiguration_in_Two-Dimensions_via_Active_Subtraction_with_Modular_Robots_Supplementary_Video_Material_/12420326,2020-06-22T07:06:04,10.15131/shef.data.12420326.v1,Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots (Supplementary Video Material),"<div>Video material demonstrating the use of sequential and parallel active subtraction in self-reconfiguration of simulated modular robots.</div><div><br></div><div>Example of the work presented in ""Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots"". The project is concerned with the development of a self-reconfiguration strategy for modular robots, specifically making use of the novel ""active subtraction"" method of self-reconfiguration. That is, where modules remove themselves from an initial configuration to produce the desired structure.<br></div>",media,"['Control engineering, mechatronics and robotics not elsewhere classified', 'Intelligent robotics']","[{'item_id': 12420326, 'grant_title': 'EPSRC Doctoral Training National Productivity Scholarship', 'funder_name': None, 'postDate': '2020-06-22T07:06:04'}]",2,1,5,Comparison Records,566,2020-06-22T07:06:04,1
11925552,https://figshare.shef.ac.uk/articles/media/Fostering_Social_Cohesion_Through_Culture_A_Network_to_Build_Capability_in_the_Social_Impacts_of_Making_Music/11925552,2020-03-03T15:59:53,10.15131/shef.data.11925552.v1,Fostering Social Cohesion Through Culture: A Network to Build Capability in the Social Impacts of Making Music,"A film documenting a research project into the social impacts of making music in Cali, Colombia.",media,"['Musicology and ethnomusicology', 'Music therapy', 'Music performance']","[{'item_id': 11925552, 'grant_title': 'GCRFNGR2\\10079', 'funder_name': None, 'postDate': '2020-03-03T15:59:53'}]",3,0,6,Comparison Records,568,2020-03-03T15:59:53,1
11728722,https://figshare.shef.ac.uk/articles/media/Particle_Settling_Video/11728722,2020-01-26T16:42:56,10.15131/shef.data.11728722.v1,Particle Settling Video,Video showing the different settling behaviour of samples drawn from different drinking water distribution systems during flushing.,media,"['Water resources engineering', 'Groundwater quality processes and contaminated land assessment', 'Surface water quality processes and contaminated sediment assessment', 'Water treatment processes']","[{'item_id': 11728722, 'grant_title': 'EU Horizon 2020 Research and Innovation Programme Grant Agreement No.778136', 'funder_name': None, 'postDate': '2020-01-26T16:42:56'}]",4,0,5,Comparison Records,640,2020-01-26T16:42:56,1
9896669,https://figshare.shef.ac.uk/articles/media/Finding_Consensus_Without_Computation/9896669,2019-10-24T14:56:39,10.15131/shef.data.9896669.v1,Finding Consensus Without Computation,"<div>Supplementary materials (www.doi.org/10.1109/LRA.2018.2795640)</div><div><br></div><div>Abstract</div><div>A canonical problem for swarms of agents is to collectively choose one of multiple options in their environment. We present a novel control strategy for solving this problemâ€” the first to be free of arithmetic computation. The agents do not communicate with each other nor do they store run-time information. They have a line-of-sight sensor that extracts one ternary digit of information from the environment. At every time step, they directly map this information onto constant-value motor commands. We evaluate the control strategy with both simulated and physical e-puck robots. By default, the robots are expected to choose, and move to, one of two options of equal value. The simulation studies show that the strategy is robust against sensory noise, scalable to large swarm sizes, and generalizes to the problems of choosing between more than two options or between unequal options. The experimentsâ€”50 trials conducted with a group of 20 e-puck robotsâ€”show that the group achieves consensus in 96% of the trials. Given the extremely low hardware requirements of the strategy, it opens up new possibilities for the design of swarms of robots that are small in size (â‰ª 10<sup>âˆ’3</sup> m) and large in numbers (â‰« 10<sup>3</sup>).</div>",media,"['Control engineering, mechatronics and robotics not elsewhere classified', 'Intelligent robotics']",[],2,2,7,Comparison Records,527,2019-10-24T14:56:39,1
9896816,https://figshare.shef.ac.uk/articles/media/Shepherding_Without_Computation/9896816,2019-10-24T14:55:51,10.15131/shef.data.9896816.v1,Shepherding Without Computation,"<div>Supplementary materials (www.doi.org/10.7551/ecal_a_056) </div><div><br></div><div>Abstract </div><div>We examine the problem solving capabilities of swarms of computation- and memory-free agents. Each agent has a single line-of-sight sensor providing two bits of information. The agent maps this information directly onto constant motor commands. In previous work, we showed that such simplistic agents can solve tasks requiring them to organize spatially (multi-robot aggregation and circle formation) and manipulate passive objects (clustering). In the present work, we address the shepherding problem, where the computation- and memory-free agentsâ€”the shepherdsâ€”are tasked to gather and move a group of dynamic agentsâ€”the sheepâ€”towards a pre-defined goal. The shepherds and sheep are modelled as e-puck robots using computer simulations. Our findings show that the shepherding problem does not fundamentally require arithmetic computation or memory to be solved. The obtained controller solution is robust with respect to sensory noise, and copes well with changes in the number of sheep.</div><div><br></div>",media,"['Control engineering, mechatronics and robotics not elsewhere classified', 'Intelligent robotics']",[],2,2,7,Comparison Records,502,2019-10-24T14:55:51,1
9896843,https://figshare.shef.ac.uk/articles/media/Gathering_on_a_Grid/9896843,2019-10-24T14:55:02,10.15131/shef.data.9896843.v1,Gathering on a Grid,Supplementary material for multi-agent gathering on a grid,media,"['Intelligent robotics', 'Control engineering, mechatronics and robotics not elsewhere classified']",[],2,1,7,Comparison Records,542,2019-10-24T14:55:02,1
9896636,https://figshare.shef.ac.uk/articles/media/Spatial_Coverage_Without_Computation/9896636,2019-10-19T11:40:22,10.15131/shef.data.9896636.v1,Spatial Coverage Without Computation,"<div>Supplementary materials for Spatial Coverage Without Computation (www.doi.org/10.1109/ICRA.2019.8793731)</div><div><br></div><div>Abstract</div><div>We study the problem of controlling a swarm of anonymous, mobile robots to cooperatively cover an unknown two-dimensional space. The novelty of our proposed solution is that it is applicable to extremely simple robots that lack run-time computation or storage. The solution requires only a single bit of information per robotâ€”whether or not another robot is present in its line of sight. Computer simulations show that our deterministic controller, which was obtained through off-line optimization, achieves around 71â€“76% coverage in a test scenario with no robot redundancy, which corresponds to a 26â€“39% reduction of the area that is not covered, when compared to an optimized random walk. A moderately lower level of performance was observed in 20 experimental trials with 25 physical e-puck robots. Moreover, we demonstrate that the same controller can be used in environments of different dimensions and even to navigate a maze. The controller provides a baseline against which one can quantify the performance improvements that more advanced and expensive techniques may offer. Moreover, due to its simplicity, it could potentially be implemented on swarms of sub-millimeter-sized robots. This would pave the way for new applications in micro-medicine.</div>",media,"['Control engineering, mechatronics and robotics not elsewhere classified', 'Intelligent robotics']",[],2,2,7,Comparison Records,495,2019-10-19T11:40:22,1
7937633,https://figshare.shef.ac.uk/articles/media/Movies_for_minimal_dataset_Smaczynska-de_Rooij_PLoS_One_2019/7937633,2019-04-02T13:09:44,10.15131/shef.data.7937633.v1,Movies for minimal dataset. Smaczynska-de Rooij PLoS One 2019,"<div>Set of movies files to provide minimal dataset for Smaczynska-de Rooij 2019 PLoS One figure 6</div><div>Methodological information</div><div>



















<p><b></b>Fluorescence microscopy: For co-localisation and live-cell imaging, cells expressing tagged
proteins were visualized after growing to early log phase in synthetic medium
with appropriate supplements.</p>

<p>Epifluorescence microscopy was performed using Olympus IX-81
inverted microscope with a DeltaVision RT Restoration Microscopy System (using
a 100x/1.40 NA oil objective), Photometrics Coolsnap HQ camera with Imaging and
Image capture performed using SoftWoRxâ„¢ image analysis and model-building
application (Applied Precision Instruments, Seattle). Time-lapse live cell imaging of GFP-tagged Sla2 was
performed with 1 sec time-lapse. All image data sets were deconvolved, using
the SoftWoRx application.      </p>

<p>Time-lapse live cell images of
Rvs167-GFP was acquired using OMX DeltaVision V4 and a 60xUSPLAPO (numerical
aperture, 1.42) objective with refractive index 0.1514 immersion oil
(Cargille). Samples were illuminated using Insight Solid State Illuminator
(10%), and images were taken simultaneously on separate scientific
complementary metal oxide semiconductor (sCMOS) cameras (70 ms exposure). Seven
250 nm sections were acquired every 500 ms (181 time points). The stacks were
then deconvolved and processed, using SoftWorx, to produce a movie composed of
maximum intensity projections at each time point. The Rvs167-GFP lifetime was
analyzed from those projections.<a></a> Movies and kymographs
were assembled using Fiji software. Images were
exported as TIFF files and image size adjusted to 300 d.p.i. and assembled
using Adobe Photoshop CS2. </p>





</div>",media,['Biochemistry and cell biology not elsewhere classified'],"[{'item_id': 7937633, 'grant_title': 'MRC MK/K0157531/1', 'funder_name': None, 'postDate': '2019-04-02T13:09:44'}]",1,0,6,Comparison Records,623,2019-04-02T13:09:44,1
