id,license,categories,tags,funders,count_references,count_files
10069886,CC BY 4.0,"['Natural Language Processing', 'Digital Humanities', 'Computational Linguistics']","['Vossian Antonomasia', 'Vossianische Antonomasie', 'stylistic figures of speech', 'nlp', 'Natural language processing', 'Neural Network Prediction', 'LSTM networks', 'Wikidata']",[],1,1
1558057,CC BY 4.0,"['Library and Information Studies', 'Data Format', 'Digital Humanities']","['academic library', 'English Short Title Catalogue', 'Linked Data']",[],1,1
6667424,CC BY 4.0,"['Digital Humanities', 'Comparative Literature Studies', 'Drama, Theatre and Performance Studies']","['Network Analysis', 'Digital Literary Studies', 'Gamification', 'Card Game']",[],3,1
6686798,CC BY 4.0,['Digital Humanities'],"['Twitter', 'Text and data mining', 'social media', 'TAGS', 'Google', 'Google Spreadsheets', 'Text Analysis', 'Voyant Tools', 'DH2018', '#DH2018']",[],1,1
1316506,CC BY 4.0,"['Geography', 'Information Systems', 'Digital Humanities']","['digital-humanities', 'data visualization', 'data visualisation', 'creative economy']",[],1,1
3362095,CC BY 4.0,['Digital Humanities'],['tooth enamel carbonate carbon'],[],0,0
5708725,CC BY 4.0,"['Curriculum and Pedagogy Theory and Development', 'Digital Humanities', 'Education Assessment and Evaluation', 'Educational Technology and Computing', 'Law and Society', 'Information Systems', 'Information Systems Theory', 'Social and Community Informatics', 'Ubiquitous Computing']","['conference', 'aupov', 'wollongong', 'australia', 'wearable computing', 'showcase']",[],1,1
14461782,CC BY 4.0,"['Design', 'Digital Humanities']","['Asociatividad', 'Campo', 'Economía social solidaria']",[],0,1
3168871,CC0,"['History', 'Digital Humanities', 'Ethnic Studies', 'Political Theory and Political Philosophy']",['NANA Japan Communism Monash'],"[{'id': 3168871, 'funder_name': None}]",0,1
8255738,CC BY 4.0,['Digital Humanities'],"['Open Scholarship', 'Open Humanities', 'Open data', 'Open Access Policy', 'Open Access Resource', 'Humanities and Social Sciences', 'humanities students', 'humanities research']",[],0,1
1606138,CC BY 4.0,['Digital Humanities'],['authoring'],[],0,1
3806271,CC BY 4.0,"['Library and Information Studies', 'Digital Humanities', 'Library and Information Studies not elsewhere classified', 'Information Systems not elsewhere classified']","['Information Literacy Skills', 'research methodology', 'curriculum development', 'Humanities', 'syllabus', 'syllabus analysis', 'technical skill', 'computer skills', 'Digital Humanities', 'pedagogy', 'humanities students', 'open science']",[],0,1
3427445,CC BY 4.0,['Digital Humanities'],"['digital resources', 'online use', 'digital humanities', 'higher education']",[],0,1
11473134,CC BY 4.0,['Digital Humanities'],"['higher education', 'opportunities', 'challenges', 'digital publishing']",[],0,1
14247494,CC BY 4.0,"['Heritage and Cultural Conservation', 'Archaeology of Europe, the Mediterranean and the Levant', 'Archaeology', 'Digital Humanities']","['Cultural Heritage', 'Jordan', 'Research Software Engineering', 'CKAN', 'MaDiH']","[{'id': 14247494, 'funder_name': None}]",1,1
11604528,CC BY 4.0,"['History and Philosophy of Science (incl. Non-historical Philosophy of Science)', 'Digital Humanities']","['philosophy of science', 'philosophy of biology', 'history of science', 'history of biology', 'evotext', 'digital humanities', 'rletters']",[],0,1
15010896,CC BY 4.0,['Digital Humanities'],"['Archaeology', 'QGIS', 'Pyarchinit', 'Archeofoss']",[],0,1
6233543,CC BY 4.0,"['Curriculum and Pedagogy Theory and Development', 'Design', 'Digital Humanities', 'Learning Sciences', 'Science, Technology and Engineering Curriculum and Pedagogy', 'Teacher Education and Professional Development of Educators', 'Communication Technology and Digital Media Studies', 'Education', 'Technical, Further and Workplace Education', 'Human Information Behaviour', 'Ubiquitous Computing']","['on-demand approach', 'Education; Technological; web tools; Educational software.', 'transmedia', 'Github', 'Python', 'Transmedia Learning', 'Storytelling']","[{'id': 6233543, 'funder_name': None}]",4,1
7901813,CC BY 4.0,['Digital Humanities'],"['digital humanities', 'digital history', 'collaboration', 'communities of practice', 'interviews', 'trading zones', 'incentives']",[],1,1
13270982,GPL 2.0+,['Digital Humanities'],['Awards and Prizes'],[],0,1
17142527,CC BY 4.0,['Digital Humanities'],"['web development', 'html', 'stylesheet', 'digital humanities']",[],0,1
1045417,CC BY 4.0,"['Archaeology', 'History', 'Digital Humanities']","['networks', 'history', 'archaeology', 'digital humanities']",[],0,1
11439015,CC BY 4.0,['Digital Humanities'],"['Information modeling', 'Digital Craftsmanship', 'New Realism', 'Design & Education', 'Digital Mathema', 'Contemporary condition']",[],0,1
3472958,CC BY 4.0,"['Language, Communication and Culture not elsewhere classified', 'Digital Humanities', 'Language', 'Linguistics', 'Media Studies']","['cultural diversity', 'language differences', 'media content', 'textual analysis', 'Cultural Identity', 'online communities']",[],1,1
1558079,CC BY 4.0,"['Library and Information Studies', 'Digital Humanities', 'Data Format']","['University Of California Davis', 'academic library', 'Linked Data', 'BIBFRAME']",[],0,1
6959096,CC BY 4.0,['Digital Humanities'],"['Film Studies', 'Feminism', 'Gender Bias', 'social network analysis (SNA)']","[{'id': 6959096, 'funder_name': None}]",0,1
14555697,CC BY 4.0,"['Education', 'Digital Humanities']","['Educación, conocimiento, epistemología, metodología.']",[],0,1
1560003,CC BY 4.0,['Digital Humanities'],"['General election', 'United Kingdom', 'open government', 'Open data']",[],0,1
1293642,CC BY 4.0,"['Rhetoric', 'Media Studies', 'Digital Humanities', 'Ethnic Studies']","['ferguson', 'twitter']",[],0,1
12110181,CC BY 4.0,"['Digital Humanities', 'Environmental Humanities', 'Historical Studies not elsewhere classified', 'History']","['language ability foretells', 'society and health']",[],0,1
1045414,CC BY 4.0,"['Archaeology', 'History', 'Digital Humanities']","['networks', 'history', 'archaeology', 'digital humanities']",[],0,1
13176869,CC BY 4.0,"['Digital Humanities', 'Design', 'Media Studies', 'North American History']","['Indigenous radio', 'Community radio', 'Broadcasting', 'Radio', 'Native American', 'Cultural production']","[{'id': 13176869, 'funder_name': None}]",0,1
13060559,CC BY 4.0,"['History and Philosophy of Science (incl. Non-historical Philosophy of Science)', 'Digital Humanities']","['digital humanities', 'sciveyor', 'corpus linguistics']","[{'id': 13060559, 'funder_name': 'Fonds National de la Recherche Scientifique'}]",0,1
11618535,CC BY 4.0,"['History and Philosophy of Science (incl. Non-historical Philosophy of Science)', 'Digital Humanities']","['philosophy of science', 'philosophy of biology', 'digital humanities', 'evotext', 'rletters']",[],0,1
1579431,CC BY 4.0,"['Digital Humanities', 'Language', 'Ethnic Studies', 'Environmental Humanities', 'Media Studies', 'Environmental Science', 'Sociology', 'Anthropology']","['aboriginal', 'kimberley', 'nyikina', 'discourse', 'dialogue', 'indigenous', 'filmmaking', 'environment', 'collaboration']",[],0,1
1373932,CC BY 4.0,"['Digital Humanities', 'Education']","['library science education', 'programming', 'humanities', 'education']",[],1,1
5277742,CC BY 4.0,"['History', 'Literature', 'Digital Humanities']","['Archivist', 'Archivio', 'Archives', 'Archives & Manuscripts']",[],1,1
1149925,CC BY 4.0,"['Rhetoric', 'Digital Humanities', 'Library and Information Studies', 'Information Systems', 'Linguistics', 'Applied Computer Science']","['argumentation theory', 'mindmaps', 'interdisciplinary', 'arguments', 'argumentation']",[],3,2
1495476,CC BY 4.0,"['Museology', 'Science Policy', 'Environmental Humanities', 'Environmental Science', 'Digital Humanities', 'Ecology']","['archives des sciences', 'Natural History Collections', 'academic library', 'digital humanities']",[],0,1
14115749,CC BY 4.0,['Digital Humanities'],"['Social movements', 'Digital activism', 'online activism', 'Student movements']",[],1,1
13302290,GPL 2.0+,['Digital Humanities'],['Awards and Prizes'],[],0,1
1574194,CC BY 4.0,"['Digital Humanities', 'Environmental Humanities', 'Information Systems', 'Environmental Science', 'History', 'Anthropology']","['aboriginal', 'ncis', 'australia', 'science', 'communication', 'social-science']",[],2,1
1588740,CC BY 4.0,['Digital Humanities'],"['BUDH', 'DH', 'digital humanities', 'twitter', 'hashtags']",[],0,1
14470464,CC BY 4.0,['Digital Humanities'],"['digital humanities', 'sviluppo web', 'bootstrap', 'github']",[],0,1
1293633,CC BY 4.0,"['Rhetoric', 'Media Studies', 'Digital Humanities', 'Ethnic Studies']","['ferguson', 'twitter']",[],0,1
1485639,CC BY 4.0,"['Library and Information Studies', 'Digital Humanities', 'Environmental Humanities']","['academic library', 'scicomm', 'digital humanities', 'Natural History Collections', 'collections management systems', 'archives des sciences', 'information theory']",[],0,1
929592,CC BY 4.0,"['Digital Humanities', 'Sociology', 'Education', 'Applied Computer Science']","['education', 'technology', 'Humanity', 'interview', 'transcript', 'glass', 'google']",[],1,1
14137946,CC BY 4.0,['Digital Humanities'],"['Web applications', 'web design', 'web developement', 'Semantic Web Technologies', 'Digital Editions', 'Data visualisation']",[],0,1
5267674,CC BY 4.0,"['Literature', 'Digital Humanities', 'History']","['Archivist', 'Archivio', 'Archives', 'Archives & Manuscripts']",[],1,1
3364033,CC BY 4.0,"['Computer Engineering', 'Glass', 'Software Engineering', 'Data Communications', 'Video Communications', 'Education', 'Digital Humanities', 'Law', 'Computer Vision', 'Computer-Human Interaction', 'Image Processing', 'Information Systems', 'Mobile Technologies', 'Ubiquitous Computing', 'Virtual Reality and Related Simulation']","['wearable', 'galss', 'google', 'technology', 'law', 'data', 'implications', 'society']",[],0,1
1428660,CC BY 4.0,"['Media Studies', 'Digital Humanities', 'Literature']","['Digital Poetry', 'electronic literature', 'ELMCIP', 'Network Analysis', 'gephi', 'self-reference']",[],2,1
8918810,CC BY 4.0,['Digital Humanities'],"['digital humanities', 'humanidades digitales', '#DH2018', '#DH2019', 'Utrecht', 'Mexico City', 'conferences', 'Twitter', 'hashtags', 'social media', 'conference hashtags']",[],2,1
6005471,CC BY 4.0,"['Digital Humanities', 'History and Archaeology not elsewhere classified', 'Linguistics', 'Literature']","['journal', 'senderos', 'filología', 'philology', 'unam', 'iifl', 'Revistas en línea', 'divulgación']",[],0,1
17049887,CC BY 4.0,"['Geography', 'Anthropology', 'Community Planning', 'Urban Analysis and Development', 'Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)', 'Built Environment and Design not elsewhere classified', 'Digital Humanities', 'Environmental Humanities', 'Science, Technology and Engineering Curriculum and Pedagogy', 'Decision Making', 'Organizational Behavioral Psychology', 'Social and Community Psychology', 'Applied Psychology', 'Environmental Sociology', 'Social Change', 'Digital and Interaction Design', 'Research, Science and Technology Policy', 'Social and Cultural Anthropology', 'Social and Cultural Geography', 'Sociological Methodology and Research Methods', 'Sociology and Social Studies of Science and Technology', 'Artificial Intelligence and Image Processing not elsewhere classified', 'Computer-Human Interaction', 'Human Information Behaviour', 'Interorganisational Information Systems and Web Services', 'Organisation of Information and Knowledge Resources', 'Pattern Recognition and Data Mining', 'Social and Community Informatics']","['User experiences', 'Thermal comfort', 'UX Research', 'Energy savings', 'Energy services', 'Energy products', 'Social housing']",[],0,1
12174483,CC BY 4.0,['Digital Humanities'],"['Digital Humanities', 'Visual Analytics', 'Visualization', 'Interaction Design']","[{'id': 12174483, 'funder_name': None}]",0,1
9174779,CC BY 4.0,"['Archaeology of Europe, the Mediterranean and the Levant', 'Archival, Repository and Related Studies', 'British History', 'Digital Humanities']",['Ruthwell Cross'],[],0,1
12355988,CC BY 4.0,"['Digital Humanities', 'History']","['old books', 'conservation', 'heritage']",[],0,1
13271573,CC BY 4.0,"['Digital Humanities', 'Communication Technology and Digital Media Studies', 'Social Policy', 'Sociology and Social Studies of Science and Technology']","['covid-19', 'digital technology', 'coronavirus', 'social media', 'digital safety', 'online safety', 'lockdown']",[],5,1
19329701,CC BY 4.0,"['Architectural History and Theory', 'Architectural Science and Technology (incl. Acoustics, Lighting, Structure and Ecologically Sustainable Design)', 'Architecture not elsewhere classified', 'Built Environment and Design not elsewhere classified', 'Community Planning', 'Design History and Theory', 'History and Theory of the Built Environment (excl. Architecture)', 'Regional Analysis and Development', 'Urban Analysis and Development', 'Aboriginal and Torres Strait Islander Environmental Knowledge', 'Climatology (excl. Climate Change Processes)', 'Physical Geography', 'Aboriginal and Torres Strait Islander Policy', 'Anthropology of Development', 'Arts and Cultural Policy', 'Economic Geography', 'Human Geography not elsewhere classified', 'Migration', 'Population Trends and Policies', 'Social Change', 'Social and Cultural Geography', 'Studies in Human Society not elsewhere classified', 'Studies of Aboriginal and Torres Strait Islander Society', 'Urban Sociology and Community Studies', 'Aboriginal and Torres Strait Islander History', 'Australian History (excl. Aboriginal and Torres Strait Islander History)', 'Design', 'Digital Humanities', 'Environmental Humanities', 'Heritage and Cultural Conservation', 'Social Philosophy', 'Anthropology', 'Geography', 'Sociology', 'Urban and Regional Economics']","['Australian History', 'Aboriginal history', 'Queensland history', 'housing environments', 'housing history', 'Climatology (excl. Climate Change Processes)', 'culture adaptation process']",[],0,1
